initial_altitude_km,satellite_mass_kg,cross_sectional_area_m2,orbital_eccentricity,solar_activity_index,drag_coefficient,decay_time_days
263.851973,7.807775,0.772796,0.039428,100.095254,1.807774,28.322555
590.393248,311.635418,0.900470,0.005933,172.669719,1.996821,5693.069600
326.022599,130.938282,0.663802,0.004562,192.210176,2.312820,329.031644
207.382568,1.508607,0.060990,0.035340,212.273346,2.318413,4.976889
405.036370,125.726973,0.551899,0.043026,155.276828,1.995901,1202.274916
509.236057,3.712032,0.043855,0.041571,119.423017,1.999009,1520.647454
390.210609,42.557197,2.301323,0.013335,244.057303,1.977263,42.475214
593.665984,1.449025,0.161685,0.034951,115.524125,1.529852,368.770508
574.087124,4.130471,0.017865,0.029394,160.251366,1.517648,4882.505919
472.610412,4.214229,0.013363,0.033454,239.620209,2.520165,1036.339829
388.433140,9.338776,0.198153,0.015507,151.240611,2.096930,236.151550
591.704746,289.875168,3.094204,0.046112,156.442608,1.632949,1999.727085
344.185212,55.390995,0.138187,0.020476,137.451584,2.145633,1513.333353
243.249341,6.934215,0.369079,0.004933,181.436757,2.141804,12.343937
202.887979,180.176319,0.397313,0.033860,157.127009,1.974895,165.386522
218.194617,225.078260,9.857015,0.045562,217.712931,2.768439,4.537105
303.433689,38.300013,0.084810,0.045402,112.423681,2.586307,1191.016565
590.565289,60.822436,0.394760,0.047672,79.638037,1.921890,9319.164836
391.150831,4.588396,0.057509,0.035280,104.345708,1.835241,854.476940
582.248552,1.945362,0.049910,0.009986,113.615909,1.542947,1668.235846
396.539636,24.025097,1.207748,0.035603,174.393156,2.808698,57.777537
266.565714,199.027070,3.770872,0.012503,145.068771,2.679551,58.318864
250.617783,81.522611,0.201290,0.007103,196.863251,2.348467,235.035304
395.236904,162.289817,1.168663,0.026050,157.767719,2.891134,479.040664
242.753350,39.989710,0.135161,0.021775,83.022732,2.731666,583.560475
352.096467,18.195959,0.124473,0.018313,178.278731,2.727814,296.348516
561.789571,2.665160,0.034292,0.023239,249.552474,2.254843,474.471352
405.227769,12.568030,0.057897,0.038843,211.944718,2.721025,487.519757
544.833634,446.724837,0.692154,0.009708,93.482015,2.840165,15000.000000
554.550554,24.353688,1.723889,0.032320,168.165313,2.312530,159.718751
402.132813,1.659386,0.068571,0.025132,158.526038,2.471564,102.924266
263.541077,15.202766,0.591247,0.048649,97.560420,1.793499,73.397110
444.071430,1.608614,0.073451,0.039686,211.336516,1.730961,105.038672
575.195146,33.497132,0.476327,0.034890,84.801980,2.738507,2558.601501
274.964515,162.481125,0.704861,0.030051,128.927802,2.172340,412.706521
535.462862,9.640081,0.842027,0.041886,97.495078,1.655365,419.201184
388.774946,23.669380,0.233259,0.018159,121.687407,2.861836,547.841997
337.771218,36.035546,0.063091,0.037978,223.537114,2.540612,669.968692
486.437393,476.293159,0.933424,0.033854,155.676704,2.091387,4813.948623
533.987820,4.934226,0.129110,0.040721,152.648643,2.854352,360.314631
208.094493,81.694676,0.158234,0.025253,164.545084,2.285990,175.343401
347.553009,43.169958,0.520355,0.018027,213.729273,2.135934,148.260399
541.205424,5.695100,0.076550,0.006611,198.504625,2.708892,535.211139
220.007528,343.658987,2.034493,0.017772,115.272347,2.230874,149.251763
297.915808,234.967391,0.763589,0.042438,71.792753,1.574171,2823.077941
328.738654,10.996153,0.686276,0.000450,112.384855,1.869717,90.679911
266.618235,14.147319,1.075812,0.029506,123.647506,2.292945,21.398919
495.649867,20.102861,0.345659,0.039815,147.711908,1.977015,664.622659
485.212583,7.295588,0.212556,0.006079,170.090320,1.910254,327.778890
458.778683,265.552326,1.311626,0.031014,167.956000,2.241189,1298.133154
413.675957,124.192628,1.962171,0.043678,147.808832,2.518355,309.819187
433.021535,283.621319,1.889655,0.044606,75.540958,1.606510,4474.310779
581.244434,281.764406,9.776725,0.029843,147.011303,1.581202,707.872267
391.616290,205.325900,1.232005,0.030624,202.831562,1.656832,609.400434
581.229107,12.338141,0.160582,0.014825,98.670947,2.798144,2290.344582
430.287722,67.237670,3.757284,0.037499,161.780191,2.375079,91.853842
323.905833,1.041234,0.049330,0.005893,242.485211,2.956946,17.633585
218.631977,285.261286,0.590061,0.042515,148.132795,2.557670,212.061945
452.002854,488.264905,1.019328,0.014840,133.767830,2.768129,3760.475324
560.735327,106.491072,0.261122,0.041186,143.770926,1.691058,8414.314655
421.534433,70.623863,0.185173,0.016087,83.503976,2.294662,6677.626129
510.707309,443.975537,1.260564,0.020457,115.723807,2.438770,5927.888087
419.095964,1.086458,0.042184,0.004553,155.305557,2.414353,142.845117
464.521585,374.411082,2.064272,0.020188,107.394869,2.866884,2193.005104
547.502892,6.636894,0.147451,0.037594,95.211621,2.304832,1343.053591
404.518298,3.364316,0.118283,0.043715,94.214589,2.893615,252.825176
316.297546,263.075898,1.684446,0.045139,243.212478,2.422156,127.565683
283.330779,3.441503,0.127330,0.027754,203.642362,2.287033,22.789115
345.610988,17.355284,0.062608,0.022197,205.916914,2.939159,372.306825
539.072479,285.001644,0.750597,0.033970,238.603827,2.988885,1610.766714
352.945839,41.118078,0.494829,0.021606,166.987486,2.901837,177.685612
388.202032,2.058591,0.026156,0.044102,149.990887,1.571951,484.648853
201.355139,14.440160,0.044164,0.035229,87.855015,1.867935,343.383706
281.837446,189.079065,0.695806,0.000699,208.924984,1.772262,302.974144
275.279993,39.740983,1.566526,0.023796,241.782271,1.927917,16.927481
375.779289,11.888760,0.053692,0.022796,82.817209,1.946771,3082.227928
490.164849,483.962102,1.911107,0.047755,104.742697,1.602523,6232.287109
391.156264,2.303951,0.031423,0.018536,103.186283,2.591096,599.853552
592.817849,65.419639,0.969522,0.029461,182.763494,1.644370,1145.800800
246.472310,19.740479,0.085867,0.014361,239.231691,2.332528,86.257987
314.053270,6.296070,0.049348,0.000558,113.618631,1.793134,626.902616
403.601378,14.159320,0.232920,0.034688,141.033233,2.831727,273.182447
270.816576,160.403296,0.678484,0.018208,223.425763,2.451001,136.895818
345.680889,83.535051,3.821228,0.038808,157.553638,1.814898,72.868719
510.864478,380.903402,4.280206,0.026332,151.278345,1.843481,1201.810802
547.098956,54.947806,0.471297,0.000768,146.759885,2.176614,1893.597412
460.534442,16.969777,0.104055,0.032327,102.877291,1.731114,3298.128648
483.958173,46.416692,2.431426,0.020393,196.906214,1.571798,161.291061
452.311893,32.214900,0.261449,0.017677,156.841265,2.381343,838.548747
517.665084,429.882594,1.319155,0.047952,160.432503,1.803701,3936.357811
488.973369,14.471139,0.107973,0.011000,71.586670,1.627565,7198.103570
514.661006,2.084522,0.105349,0.040967,93.525686,2.008404,569.335950
363.394956,129.838864,3.248778,0.038182,87.451251,2.023054,411.001571
226.718831,5.962832,0.130979,0.049316,85.942271,2.913515,53.798717
510.556547,59.999190,3.159573,0.032218,206.351768,2.393890,110.615121
482.247922,5.068803,0.194642,0.044487,196.055144,2.366013,134.698388
397.617147,40.000202,0.330136,0.047732,93.143907,1.582826,1871.337665
210.252900,182.332847,5.157791,0.042592,164.366427,2.887121,9.455681
302.171312,329.373153,0.896678,0.048320,173.491629,2.260037,495.094045
390.098611,1.059577,0.024347,0.023568,226.353071,2.781911,78.591385
542.125786,4.674904,0.318352,0.044455,238.808897,2.381123,76.851682
349.985820,143.983748,1.337167,0.039680,120.506239,2.438788,450.519096
253.772433,1.083932,0.021108,0.030305,240.916739,2.721100,17.398970
402.600480,58.385248,0.376103,0.048476,76.963292,1.628716,3417.231512
347.448261,129.012420,5.378549,0.031108,175.339659,1.598763,78.211635
321.644003,55.420479,0.132926,0.027188,88.041738,2.174588,2665.364387
232.311686,2.310397,0.014671,0.030010,162.457481,2.080937,98.362052
313.816244,62.293160,3.186858,0.003995,223.987472,2.728846,18.340163
344.315360,156.890543,5.574958,0.007644,81.910370,2.418314,250.070572
405.753299,22.168057,0.171928,0.039493,188.123181,2.383139,410.672898
389.523374,9.757757,0.899414,0.042108,111.400081,2.121781,86.095332
280.984873,6.573778,0.305854,0.042952,83.810927,2.835173,66.523362
285.901466,186.388268,0.445381,0.021015,173.873940,2.751711,412.436971
283.555557,17.996973,0.039293,0.021654,104.567559,2.662719,1127.185995
210.322867,2.356482,0.091208,0.031116,189.101511,1.530420,10.546033
335.797566,300.253255,9.977451,0.002907,237.240943,2.520238,35.201611
268.609078,202.381626,0.496903,0.011171,84.552424,2.657320,1240.620547
480.958457,25.893400,0.285836,0.042648,126.710074,2.335599,1038.631429
341.562331,127.201425,0.938605,0.008294,96.911555,2.837183,735.788013
277.847702,236.740811,1.661300,0.047328,114.391136,2.086076,323.334506
379.251480,161.225065,1.196301,0.036833,152.426424,2.906289,412.710708
436.876072,22.463968,0.690657,0.017844,123.979433,2.818046,254.739937
548.022077,96.283882,0.275931,0.033027,180.635707,2.517590,3063.238523
548.164331,13.728210,0.492328,0.046335,195.758256,2.039168,250.820614
413.212225,73.463627,7.014044,0.029562,126.661412,1.706848,104.275628
456.596148,111.375256,1.064732,0.033803,134.257065,2.815378,779.512428
584.100930,199.541415,1.540894,0.043749,236.334005,1.880504,1105.782089
581.206470,20.431783,0.240426,0.002100,233.237110,2.554174,613.429150
426.586642,2.224839,0.242922,0.023458,219.602899,1.724077,38.024182
366.284524,8.135720,0.058060,0.039939,240.134157,2.592473,186.471707
569.659180,184.818879,0.373271,0.028721,195.215239,2.662974,4086.913127
485.211281,67.557237,4.508250,0.019321,143.138146,1.560417,229.101547
461.848598,84.353849,0.598263,0.049410,132.345431,2.703433,1107.244884
487.058235,3.990095,0.012595,0.004449,225.024889,2.632468,1349.690642
236.433766,4.011736,0.063533,0.016737,161.672018,1.573690,59.306585
564.638755,13.747864,0.167751,0.002278,124.040880,2.052394,2097.465015
309.537008,4.299256,0.139593,0.040958,249.306144,1.696985,32.220138
447.215010,25.869987,0.224476,0.019601,232.887313,2.577662,340.604747
458.669101,13.865595,0.258009,0.039728,77.202363,2.929206,1037.305308
325.807029,40.183579,0.065712,0.041313,201.642117,2.550281,748.704776
549.995798,46.454462,2.333460,0.018109,202.142418,2.649934,143.746078
412.932241,217.377671,9.882864,0.032789,185.491600,1.938435,95.789670
427.804748,55.851330,0.207926,0.046411,165.184939,2.814908,1067.210065
498.432863,14.262989,1.470225,0.018553,184.161040,1.807202,88.897911
534.214201,15.965605,0.073189,0.022397,223.230798,2.098712,1498.121318
329.590443,212.125027,5.011293,0.028160,99.201323,2.518317,204.929908
475.269775,71.579295,2.062788,0.038351,239.555398,2.978961,96.732164
208.087008,12.128551,0.033162,0.023464,132.416813,2.506140,168.489760
443.802049,232.621046,6.747555,0.020783,219.767333,2.051748,138.035217
271.853531,141.911646,3.194445,0.033605,115.395129,2.494084,80.008977
504.722102,6.467438,0.286722,0.026698,81.102453,1.993644,831.482005
234.389494,277.701765,1.332706,0.035900,239.854061,2.764999,49.478897
440.087444,397.994545,1.581599,0.032106,75.541582,2.965457,4467.318154
433.533309,12.076432,0.070826,0.049510,86.319176,2.506955,2530.466678
456.036159,3.327097,0.024249,0.007673,107.214396,2.411435,1939.767568
306.072350,26.252575,0.048023,0.016355,157.850828,2.752868,836.974422
355.850407,114.937087,0.265564,0.037767,232.297610,2.409687,599.657010
209.923732,1.867594,0.013549,0.007077,197.869777,2.075661,41.040684
534.637512,10.591744,0.210797,0.021611,190.228072,1.873115,518.234389
226.251198,9.883564,0.186534,0.038242,234.731741,2.102165,14.632266
481.050843,221.257740,0.674653,0.013353,149.225957,2.914158,2469.568415
244.234538,411.324926,4.252165,0.009337,161.838868,2.441599,68.629044
384.997710,3.550013,0.189498,0.011548,227.365338,1.919164,48.403570
274.869246,196.781626,3.602820,0.023719,133.205864,2.659956,76.826120
421.509582,335.375887,7.200353,0.044852,232.313502,2.576802,104.703653
209.950353,2.430902,0.080885,0.044790,119.434638,2.065253,19.679563
444.925354,6.191064,0.041058,0.036337,231.083916,2.157499,502.686668
573.072761,1.885546,0.021943,0.007495,86.194110,1.896739,4720.368667
255.510354,457.814452,1.923309,0.014083,178.763112,1.950046,208.963761
304.993782,11.591597,0.039736,0.048290,71.482523,1.867966,2428.083963
578.913729,9.019102,0.089912,0.022018,197.281711,2.013461,1153.353932
421.532366,1.936585,0.024860,0.002117,72.015875,2.596060,1646.433287
465.737717,1.735067,0.022293,0.021643,105.580769,1.821079,1533.406114
209.242741,2.014560,0.015987,0.047713,95.611519,1.576697,157.085422
243.264141,301.448813,0.661076,0.023244,241.284456,2.263314,159.689442
381.984127,4.863046,0.049625,0.047354,178.523586,2.034268,319.105191
218.679127,74.056945,3.241701,0.015687,149.666024,2.917783,9.445603
211.052733,7.452998,0.031190,0.007014,229.581540,2.750986,42.182588
426.327197,7.488874,0.156903,0.008912,224.652796,1.968984,174.278256
267.954670,73.304431,0.170797,0.043581,135.363168,2.074599,637.518938
270.924501,25.315419,0.620707,0.019638,70.787317,2.794011,163.468225
519.706386,94.396840,0.587948,0.005527,235.976678,1.700083,1191.028758
507.674716,42.835008,1.538297,0.037923,136.924538,2.143282,365.507276
367.868917,30.385237,0.053157,0.017474,235.910936,2.972066,749.362852
519.288473,49.748725,0.251711,0.045876,151.022369,2.149612,2271.034292
291.120302,111.658920,1.163826,0.021272,205.989038,1.799025,113.931962
312.930540,88.752020,0.166202,0.002220,217.155835,2.222153,647.759146
204.385461,11.050469,0.057763,0.032626,180.174277,1.754689,64.027037
505.452766,5.132594,0.227873,0.016141,168.187867,2.531976,182.757504
552.478936,12.503320,0.553756,0.041978,176.245606,2.131787,243.914190
322.152593,148.849175,1.294962,0.018785,206.414462,2.888316,123.448856
304.046393,1.213738,0.019982,0.026504,219.638333,2.912857,45.755972
469.484659,232.737050,2.645789,0.023765,104.704342,1.511639,2160.288410
526.999303,148.831621,0.404827,0.024792,237.476229,2.261676,1992.978202
418.003366,207.895411,0.875200,0.022196,157.158352,1.835846,1587.555947
207.081778,2.431826,0.157950,0.008714,181.938754,2.792661,3.683083
594.384121,119.611681,0.420076,0.021185,125.286991,1.651040,9828.919766
284.948262,137.963055,0.199172,0.002930,108.786757,2.786382,1644.812695
481.186265,93.089350,3.066842,0.030493,200.699092,1.773995,208.622720
441.367031,3.215426,0.161509,0.027882,173.816953,2.083685,114.892844
337.372235,31.627686,0.076038,0.038056,156.856913,2.101354,1111.148220
366.281431,2.591777,0.156964,0.027301,168.465066,2.680435,41.961983
308.293493,22.263678,0.105378,0.015418,229.209376,2.999003,156.252335
417.413751,5.279584,0.101314,0.044168,98.870898,2.760804,493.662825
216.817918,165.616180,0.764014,0.042741,138.683390,2.397357,109.793102
350.259494,1.416613,0.011315,0.035466,223.821730,1.711590,249.063492
286.493158,40.468593,3.273508,0.028519,206.165982,1.604220,15.112798
422.203591,10.289652,0.023895,0.048570,85.062578,2.534954,5961.892241
357.183523,188.963778,1.331809,0.045313,161.146901,2.777158,325.362801
533.103467,9.165577,0.186939,0.040503,156.629707,1.682267,745.422834
403.684634,43.924580,1.487332,0.027410,241.571957,2.917576,50.119621
524.895815,62.022072,0.169709,0.030346,171.666301,2.518693,3095.186994
539.435063,152.975892,2.661301,0.012685,226.558342,2.121103,404.293234
305.361445,9.697325,0.067333,0.024773,88.041086,1.505894,1111.481956
377.458259,12.892176,0.873934,0.014333,210.668244,1.630550,47.680546
566.970341,162.155152,4.826325,0.040551,89.614893,2.519755,1129.855058
486.042245,33.022652,2.255925,0.033188,144.556100,2.459331,134.137206
471.485294,145.090556,4.153259,0.044988,130.508740,2.209207,373.595819
518.795062,21.159407,0.142930,0.006537,108.712865,2.272470,3286.490350
534.589277,36.254796,0.113325,0.040282,137.958176,2.924933,3549.044481
210.001645,12.739011,0.026238,0.016068,76.747832,2.678673,599.075666
394.226481,498.278136,1.402909,0.020918,237.210412,2.014338,851.030457
553.872951,31.633021,0.278676,0.019055,180.468193,1.979472,1371.452008
360.263139,16.497309,0.064370,0.041056,148.296436,2.979270,664.897012
240.067730,29.380810,0.119558,0.020149,72.976682,2.028647,790.224379
432.167266,499.376267,5.731066,0.008750,230.144871,1.610945,389.637066
348.744046,277.823070,2.428970,0.042918,249.750057,1.948205,157.634440
512.698344,1.736544,0.011574,0.028714,219.950249,2.033010,940.221792
446.753629,9.350117,0.321802,0.010913,99.563392,2.301153,455.144152
308.471114,24.552697,0.096947,0.023193,80.583283,2.921404,1232.306868
461.395573,21.987408,0.060727,0.028537,208.987451,1.919392,1878.324300
242.647709,188.245325,0.454558,0.007419,184.487264,2.018371,275.048079
439.605055,2.862552,0.041537,0.005873,194.121594,2.784401,258.580847
397.377712,43.058131,1.719484,0.028472,143.888761,2.358220,126.276537
250.822506,7.325897,0.266491,0.035507,107.590664,1.655811,61.230529
379.740527,15.801250,0.075481,0.031172,185.991309,2.562869,520.060794
328.933325,8.125187,0.031186,0.015373,247.288816,2.156997,294.805208
202.237662,236.247078,3.749606,0.012203,90.572431,1.564175,82.664071
494.700088,454.949438,2.096971,0.019965,161.420958,1.823414,2427.688721
403.698100,6.633087,0.197311,0.005590,171.752013,2.541412,130.007948
453.620203,56.067173,5.453416,0.002609,71.842094,1.885479,381.744354
295.795486,6.531718,0.433199,0.049340,125.081099,1.831832,41.633586
543.182982,315.283455,1.528669,0.014804,171.090909,2.517091,2057.116990
466.615382,63.403759,0.840835,0.043505,174.208581,2.806216,366.742225
527.284801,196.126896,4.131324,0.049600,102.920879,1.508478,1607.669258
290.016160,2.730314,0.123277,0.006629,141.113739,2.215193,43.690599
349.385687,3.657981,0.014297,0.049741,90.661530,2.989756,1400.239926
212.076806,121.027008,6.836755,0.048274,239.355439,1.658001,4.288392
406.218798,230.778172,5.839746,0.011080,206.192102,2.354557,119.067017
462.689083,3.507398,0.104507,0.039496,217.224633,2.154527,140.872804
574.382061,414.501921,2.065401,0.002108,151.729958,1.747112,4428.150500
567.812252,4.603789,0.019054,0.005003,175.964015,2.299801,2967.229807
269.062960,32.453793,0.310072,0.029683,229.612191,1.518436,87.394608
561.200434,195.355959,4.654941,0.015712,245.234779,2.721102,223.572456
552.299431,12.421909,0.117595,0.028174,91.600495,2.636486,3127.897818
516.886813,394.860924,1.263834,0.045531,72.669429,2.637194,10770.699787
252.077784,199.623544,2.096128,0.001042,183.174141,1.621919,95.168106
332.762514,53.736171,0.190556,0.041280,238.619311,2.436637,287.682011
244.438884,46.769736,1.056871,0.014894,170.868375,1.865759,36.702946
476.727434,21.605595,0.178800,0.003252,245.477056,1.682427,645.408095
480.692416,463.352000,6.544633,0.038998,156.017915,2.634498,499.874285
441.323151,498.894410,1.153538,0.045980,234.687742,1.804731,1580.911501
297.874475,176.162601,8.674841,0.041151,111.569265,2.763374,48.181560
318.409821,4.516015,0.052017,0.000206,73.784465,2.806338,623.637481
475.936513,1.931205,0.036042,0.003874,99.273093,2.348346,1038.413399
516.888939,120.565306,7.956919,0.004672,157.181722,2.124105,184.258777
543.811082,18.610154,0.444086,0.041313,130.133899,2.886919,550.326730
488.741264,423.328041,1.872136,0.006579,78.872560,2.990059,5622.085135
471.385420,155.569523,0.240797,0.025550,234.486664,2.931024,1931.086952
278.486260,1.018678,0.059323,0.022651,227.996502,2.322180,11.091350
500.719578,2.796638,0.029812,0.016038,139.687971,1.642480,1591.117597
544.241796,2.868802,0.090100,0.045851,154.216584,2.171313,404.623970
578.716469,81.982105,8.568346,0.007780,242.802278,1.650661,96.411297
201.857793,44.581385,0.918161,0.015366,238.945994,2.810503,6.059917
232.013028,67.942887,0.193310,0.038684,165.163454,1.863495,229.807879
547.924946,179.093859,4.547482,0.048962,242.770189,2.173433,223.409377
539.044550,8.003406,0.033392,0.031215,83.082817,1.816021,11273.437649
228.325881,98.842478,0.208198,0.028846,223.885053,2.100329,153.556711
224.178769,14.142100,0.321511,0.028259,150.620442,2.623673,21.470457
335.471842,5.729121,0.051855,0.027195,227.832599,2.635518,122.203220
540.436753,161.576375,3.413633,0.010342,182.231406,2.335829,453.271446
381.319895,80.810460,0.133277,0.004777,141.284382,2.589662,2705.508642
311.105620,63.372107,0.338549,0.032518,206.259057,1.994724,245.577251
524.328215,289.771623,0.648012,0.006194,171.599531,2.155617,4763.461049
458.722264,162.198749,0.244905,0.021417,129.650945,2.895843,5400.763005
385.512239,218.144176,4.226562,0.007455,242.407478,2.122617,109.384694
275.742491,84.824247,0.752955,0.001198,207.559687,2.321806,89.155675
220.688353,52.817417,0.499526,0.003717,122.004577,1.816557,110.096981
444.859929,70.025471,3.525434,0.013651,114.011350,2.323877,235.990380
446.591743,154.670588,0.951037,0.008860,227.146408,1.779767,750.410774
362.745643,107.527722,3.488947,0.048973,213.503124,1.892963,65.105555
503.572779,22.130391,1.473283,0.021328,103.471620,1.945621,369.625042
307.004743,221.313030,2.547931,0.049780,83.791567,2.730089,378.696879
515.580359,164.446088,1.215114,0.017450,151.693586,2.639996,1345.022958
569.257555,40.393213,0.692104,0.049454,190.647464,1.904035,656.925403
309.012468,72.366946,1.943419,0.005678,90.529054,1.911261,239.628042
443.188467,363.491597,1.024605,0.042612,178.246173,1.653877,2380.664823
371.819649,8.784435,0.076453,0.006901,191.210484,2.231161,314.535285
205.463953,27.057719,0.766563,0.019585,97.715383,1.616472,41.397893
418.894971,487.066825,1.818194,0.017191,180.525616,1.846764,1419.667291
421.360011,109.636050,9.203392,0.018253,228.295116,2.043439,37.994970
465.750164,1.744314,0.020765,0.001900,178.995269,2.521707,492.370193
311.168804,26.148375,1.387920,0.027499,144.414984,2.835472,33.616261
481.140329,6.181768,0.050140,0.025513,148.081192,2.421065,1090.343093
576.503626,8.507686,0.030539,0.015560,150.942373,2.383192,4413.606418
317.134249,40.732252,1.941147,0.015774,212.650303,2.519262,23.385363
227.340686,1.499765,0.049864,0.044911,174.641059,1.518889,19.549097
446.754313,28.923466,0.213114,0.049580,246.978878,2.263503,371.183512
396.456388,98.723782,5.828081,0.005079,129.103373,2.523719,103.948029
394.101302,8.268875,0.447596,0.024275,130.385790,2.677161,96.621499
308.507435,7.292802,0.262593,0.048859,90.036578,2.422401,122.429174
587.445526,13.104499,0.020347,0.044911,130.068673,2.657715,11560.973577
221.189162,53.149274,2.450424,0.046363,86.305364,2.783404,24.070720
283.767927,123.994721,0.402922,0.033393,210.139545,2.955115,187.278386
518.995591,284.981075,2.953651,0.015727,170.999820,2.393711,875.190050
592.690887,28.751818,0.130092,0.038170,87.957341,2.116564,10575.988672
215.756065,6.494709,0.017101,0.030532,91.465030,2.044869,485.768732
572.002688,148.032121,0.637402,0.016486,140.335063,2.560706,3799.945491
468.657169,4.313523,0.179295,0.024391,248.176147,2.083747,89.965268
364.135038,144.856752,0.297306,0.023490,116.155307,2.982585,2156.645906
439.670254,8.908366,0.108020,0.019146,239.960261,1.643503,343.075982
450.266872,20.052254,0.032899,0.013700,160.921009,2.865617,3284.857202
487.865570,46.665385,1.128831,0.033984,133.219534,2.421722,449.859024
286.217314,93.422459,0.197292,0.009409,71.494871,2.129482,3116.786810
587.739846,422.192539,2.244445,0.029368,106.175326,1.710485,7951.305572
245.042860,478.325400,0.705664,0.009731,180.335921,2.868097,341.102186
337.039508,5.209357,0.028214,0.009417,160.089081,1.658363,660.655647
463.892613,168.394754,2.729605,0.017060,189.145191,1.985366,391.080002
262.367404,127.087134,0.726810,0.003212,104.929698,2.684922,334.891845
330.876642,6.486790,0.027282,0.010579,216.008127,2.305681,333.090466
385.531893,10.854113,0.669987,0.016866,183.959228,2.662242,43.621831
261.061192,5.208684,0.014139,0.017772,120.679695,2.745875,501.014691
358.643520,3.015486,0.015551,0.014240,234.115780,2.055005,345.196039
485.874980,34.414004,0.317882,0.045043,126.330211,2.290949,1304.494869
395.824362,479.302045,7.508425,0.010281,206.027786,2.184158,190.835686
304.323371,180.698740,0.473816,0.047036,189.422498,2.524116,405.012229
440.049576,61.077194,0.383862,0.026776,111.475955,1.734392,2438.827447
591.695267,14.916441,0.026814,0.044005,108.513112,2.482392,15000.000000
240.450075,300.533688,8.583965,0.028656,210.575392,1.668317,19.882705
373.768055,53.230430,0.237851,0.023298,192.226690,1.725673,756.681003
437.442730,52.588233,4.566590,0.032296,247.474950,1.901017,36.911029
424.913001,1.204272,0.035034,0.047744,157.003775,1.878148,218.318402
297.780884,4.037678,0.118532,0.030721,234.384212,2.749274,22.094653
403.144815,8.692168,0.018778,0.034748,125.511027,2.997460,2414.398307
526.744192,11.478559,0.188193,0.007484,110.739551,1.950790,1595.905798
315.554920,14.233943,0.077234,0.038112,248.219761,1.758327,202.991483
297.923585,127.542361,1.307700,0.006835,169.239499,1.826499,185.688714
472.085348,1.651986,0.043438,0.016516,192.672616,1.938500,253.214172
349.734461,12.252894,0.045630,0.004416,219.425002,1.908126,547.704175
521.758579,114.638705,9.473602,0.016796,94.162915,1.810627,430.459280
462.237580,3.043514,0.011210,0.038275,221.213889,2.313145,1028.069478
274.723159,101.521794,0.605651,0.018788,246.846877,2.482358,84.448667
545.582811,178.590912,2.390747,0.049478,98.383961,1.982028,2326.348931
373.056992,1.705028,0.014575,0.049318,146.555467,2.202126,459.925649
536.884032,1.365412,0.010914,0.020201,72.910517,2.472252,5591.269322
200.481446,2.262088,0.014491,0.009451,104.539759,2.424148,98.366654
325.362225,8.441631,0.058303,0.029009,189.117728,1.724148,305.276840
235.699901,1.117108,0.058915,0.021308,240.251994,1.618025,8.251476
240.355521,100.693756,0.287924,0.033994,185.727617,2.408355,169.112127
253.782816,86.397724,1.119163,0.033121,180.361955,1.934108,61.386409
454.956340,40.422095,1.082799,0.029301,210.148245,2.821987,124.265713
560.877647,7.284484,0.555296,0.038955,200.462074,2.078598,122.007480
252.075740,14.428150,0.607326,0.040570,89.750284,2.950979,41.269383
337.955670,29.339264,2.545430,0.027082,139.812118,1.552359,53.519620
566.030706,1.559976,0.042226,0.041121,108.968302,2.634891,829.765635
506.025373,25.866760,0.145539,0.035842,228.664018,2.921876,677.387443
370.304646,20.329294,0.453571,0.001573,195.185609,1.612982,164.116247
423.064499,126.862218,2.897518,0.023795,154.736840,1.916064,298.503847
380.465601,25.292105,0.064568,0.044776,225.922052,2.405467,702.600117
213.992995,2.108410,0.017584,0.013935,233.684859,1.891600,31.151719
254.151438,101.650574,0.406166,0.031521,202.374525,1.733514,182.505855
323.908994,144.634105,1.638988,0.017938,234.639719,1.860484,119.445018
396.047694,5.683414,0.044258,0.003210,166.826146,1.543287,814.475189
488.763830,71.513200,1.084056,0.020595,204.355462,2.715999,311.223424
505.598820,1.169331,0.040947,0.017270,143.987341,2.987890,259.019279
477.358001,10.167737,0.231822,0.019730,102.372000,2.875568,630.376433
316.260132,183.512298,2.406027,0.036799,71.412086,1.850369,761.201876
306.491315,7.538638,0.109581,0.033445,187.904445,2.404937,83.603618
220.664870,342.300520,1.723460,0.037660,122.982670,2.005390,164.761710
298.330853,10.817380,0.366279,0.037389,141.541707,2.593233,49.557775
568.559035,38.921998,0.595095,0.008646,192.896246,2.459425,632.035654
493.625614,3.571317,0.028339,0.040699,199.988004,2.272421,714.702083
534.379644,73.343151,1.834721,0.006848,157.883403,2.903858,389.027942
488.651854,45.474028,0.234931,0.043851,102.575152,1.711328,4644.954252
331.308917,1.738924,0.023241,0.008381,189.140300,1.737359,178.789445
245.079144,4.846906,0.479524,0.037188,198.138775,1.608466,6.985640
233.870462,414.440749,0.774863,0.045356,195.681938,2.855619,170.166264
427.883140,3.773885,0.032959,0.010890,128.896004,1.959089,1148.685740
303.456095,333.546880,0.818282,0.011653,175.955861,2.202091,631.746686
534.803118,1.042008,0.028328,0.043729,108.402383,2.059973,885.518920
448.223678,68.759679,0.763644,0.030664,207.101483,2.129804,386.583188
574.100126,3.654941,0.034324,0.017958,199.186605,1.948596,1227.174297
350.458924,241.196560,0.588915,0.020969,102.089465,2.201757,2736.599976
472.024411,296.659020,2.494773,0.006809,115.067149,2.845924,1406.346205
