filename,product,face1,face2,face3
01074.png,120,4,5,6
01075.png,20,1,4,5
01076.png,36,2,3,6
01077.png,24,2,3,4
01078.png,120,4,5,6
01079.png,20,1,4,5
01080.png,10,1,2,5
01081.png,36,2,3,6
01082.png,6,1,2,3
01083.png,90,3,5,6
01084.png,20,1,4,5
01085.png,24,2,3,4
01086.png,15,1,3,5
01087.png,36,2,3,6
01088.png,6,1,2,3
01089.png,48,2,4,6
01090.png,20,1,4,5
01091.png,15,1,3,5
01092.png,8,1,2,4
01093.png,120,4,5,6
01094.png,30,1,5,6
01095.png,48,2,4,6
01096.png,18,1,3,6
01097.png,48,2,4,6
01098.png,20,1,4,5
01099.png,36,2,3,6
01100.png,15,1,3,5
01101.png,48,2,4,6
01102.png,72,3,4,6
01103.png,20,1,4,5
01104.png,20,1,4,5
01105.png,36,2,3,6
01106.png,12,1,3,4
01107.png,72,3,4,6
01108.png,120,4,5,6
01109.png,60,2,5,6
01110.png,40,2,4,5
01111.png,36,2,3,6
01112.png,15,1,3,5
01113.png,15,1,3,5
01114.png,60,2,5,6
01115.png,6,1,2,3
01116.png,6,1,2,3
01117.png,120,4,5,6
01118.png,10,1,2,5
01119.png,48,2,4,6
01120.png,90,3,5,6
01121.png,120,4,5,6
01122.png,60,2,5,6
01123.png,120,4,5,6
01124.png,40,2,4,5
01125.png,12,1,3,4
01126.png,60,2,5,6
01127.png,120,4,5,6
01128.png,18,1,3,6
01129.png,120,4,5,6
01130.png,8,1,2,4
01131.png,20,1,4,5
01132.png,10,1,2,5
01133.png,120,4,5,6
01134.png,36,2,3,6
01135.png,30,1,5,6
01136.png,10,1,2,5
01137.png,72,3,4,6
01138.png,12,1,3,4
01139.png,120,4,5,6
01140.png,36,2,3,6
01141.png,15,1,3,5
01142.png,18,1,3,6
01143.png,12,1,3,4
01144.png,8,1,2,4
01145.png,6,1,2,3
01146.png,120,4,5,6
01147.png,30,1,5,6
01148.png,72,3,4,6
01149.png,20,1,4,5
01150.png,36,2,3,6
01151.png,12,1,3,4
01152.png,12,1,3,4
01153.png,12,1,3,4
01154.png,15,1,3,5
01155.png,90,3,5,6
01156.png,72,3,4,6
01157.png,36,2,3,6
01158.png,15,1,3,5
01159.png,72,3,4,6
01160.png,90,3,5,6
01161.png,18,1,3,6
01162.png,10,1,2,5
01163.png,120,4,5,6
01164.png,120,4,5,6
01165.png,36,2,3,6
01166.png,10,1,2,5
01167.png,48,2,4,6
01168.png,12,1,3,4
01169.png,72,3,4,6
01170.png,20,1,4,5
01171.png,120,4,5,6
01172.png,36,2,3,6
01173.png,6,1,2,3
01174.png,10,1,2,5
01175.png,10,1,2,5
01176.png,36,2,3,6
01177.png,36,2,3,6
01178.png,15,1,3,5
01179.png,36,2,3,6
01180.png,60,2,5,6
01181.png,60,2,5,6
01182.png,40,2,4,5
01183.png,8,1,2,4
01184.png,15,1,3,5
01185.png,40,2,4,5
01186.png,90,3,5,6
01187.png,36,2,3,6
01188.png,72,3,4,6
01189.png,90,3,5,6
01190.png,15,1,3,5
01191.png,36,2,3,6
01192.png,20,1,4,5
01193.png,8,1,2,4
01194.png,72,3,4,6
01195.png,72,3,4,6
01196.png,10,1,2,5
01197.png,120,4,5,6
01198.png,6,1,2,3
01199.png,36,2,3,6
01200.png,6,1,2,3
01201.png,8,1,2,4
01202.png,40,2,4,5
01203.png,6,1,2,3
01204.png,20,1,4,5
01205.png,120,4,5,6
01206.png,90,3,5,6
01207.png,72,3,4,6
01208.png,6,1,2,3
01209.png,6,1,2,3
01210.png,36,2,3,6
01211.png,36,2,3,6
01212.png,12,1,3,4
01213.png,10,1,2,5
01214.png,90,3,5,6
01215.png,90,3,5,6
01216.png,20,1,4,5
01217.png,120,4,5,6
01218.png,72,3,4,6
01219.png,120,4,5,6
01220.png,90,3,5,6
01221.png,120,4,5,6
01222.png,10,1,2,5
01223.png,30,1,5,6
01224.png,10,1,2,5
01225.png,20,1,4,5
01226.png,60,2,5,6
01227.png,12,1,3,4
01228.png,24,2,3,4
01229.png,48,2,4,6
01230.png,20,1,4,5
01231.png,6,1,2,3
01232.png,15,1,3,5
01233.png,120,4,5,6
01234.png,72,3,4,6
01235.png,20,1,4,5
01236.png,48,2,4,6
01237.png,10,1,2,5
01238.png,18,1,3,6
01239.png,120,4,5,6
01240.png,8,1,2,4
01241.png,48,2,4,6
01242.png,36,2,3,6
01243.png,20,1,4,5
01244.png,30,1,5,6
01245.png,72,3,4,6
01246.png,10,1,2,5
01247.png,18,1,3,6
01248.png,90,3,5,6
01249.png,48,2,4,6
01250.png,15,1,3,5
01251.png,15,1,3,5
01252.png,6,1,2,3
01253.png,72,3,4,6
01254.png,24,2,3,4
01255.png,6,1,2,3
01256.png,90,3,5,6
01257.png,90,3,5,6
01258.png,36,2,3,6
01259.png,72,3,4,6
01260.png,15,1,3,5
01261.png,24,2,3,4
01262.png,20,1,4,5
01263.png,10,1,2,5
01264.png,10,1,2,5
01265.png,24,2,3,4
01266.png,36,2,3,6
01267.png,72,3,4,6
01268.png,90,3,5,6
01269.png,72,3,4,6
01270.png,60,2,5,6
01271.png,36,2,3,6
01272.png,6,1,2,3
01273.png,48,2,4,6
01274.png,18,1,3,6
01275.png,90,3,5,6
01276.png,12,1,3,4
01277.png,15,1,3,5
01278.png,18,1,3,6
01279.png,24,2,3,4
01280.png,48,2,4,6
01281.png,48,2,4,6
01282.png,120,4,5,6
01283.png,48,2,4,6
01284.png,8,1,2,4
01285.png,8,1,2,4
01286.png,24,2,3,4
01287.png,24,2,3,4
01288.png,36,2,3,6
01289.png,8,1,2,4
01290.png,30,1,5,6
01291.png,36,2,3,6
01292.png,40,2,4,5
01293.png,48,2,4,6
01294.png,36,2,3,6
01295.png,90,3,5,6
01296.png,18,1,3,6
01297.png,20,1,4,5
01298.png,120,4,5,6
01299.png,18,1,3,6
01300.png,90,3,5,6
01301.png,12,1,3,4
01302.png,72,3,4,6
01303.png,12,1,3,4
01304.png,24,2,3,4
01305.png,12,1,3,4
01306.png,20,1,4,5
01307.png,120,4,5,6
01308.png,48,2,4,6
01309.png,120,4,5,6
01310.png,60,2,5,6
01311.png,15,1,3,5
01312.png,10,1,2,5
01313.png,72,3,4,6
01314.png,90,3,5,6
01315.png,10,1,2,5
01316.png,90,3,5,6
01317.png,20,1,4,5
01318.png,48,2,4,6
01319.png,120,4,5,6
01320.png,40,2,4,5
01321.png,72,3,4,6
01322.png,24,2,3,4
01323.png,90,3,5,6
01324.png,20,1,4,5
01325.png,6,1,2,3
01326.png,15,1,3,5
01327.png,40,2,4,5
01328.png,6,1,2,3
01329.png,18,1,3,6
01330.png,72,3,4,6
01331.png,20,1,4,5
01332.png,30,1,5,6
01333.png,36,2,3,6
01334.png,20,1,4,5
01335.png,120,4,5,6
01336.png,120,4,5,6
01337.png,40,2,4,5
01338.png,120,4,5,6
01339.png,72,3,4,6
01340.png,20,1,4,5
01341.png,120,4,5,6
01342.png,36,2,3,6
01343.png,40,2,4,5
01344.png,36,2,3,6
01345.png,10,1,2,5
01346.png,36,2,3,6
01347.png,120,4,5,6
01348.png,40,2,4,5
01349.png,6,1,2,3
01350.png,120,4,5,6
01351.png,90,3,5,6
01352.png,20,1,4,5
01353.png,120,4,5,6
01354.png,36,2,3,6
01355.png,15,1,3,5
01356.png,36,2,3,6
01357.png,20,1,4,5
01358.png,120,4,5,6
01359.png,36,2,3,6
01360.png,20,1,4,5
01361.png,6,1,2,3
01362.png,12,1,3,4
01363.png,40,2,4,5
01364.png,36,2,3,6
01365.png,120,4,5,6
01366.png,36,2,3,6
01367.png,6,1,2,3
01368.png,10,1,2,5
01369.png,48,2,4,6
01370.png,12,1,3,4
01371.png,90,3,5,6
01372.png,20,1,4,5
01373.png,48,2,4,6
01374.png,72,3,4,6
01375.png,120,4,5,6
01376.png,20,1,4,5
01377.png,6,1,2,3
01378.png,90,3,5,6
01379.png,120,4,5,6
01380.png,20,1,4,5
01381.png,6,1,2,3
01382.png,15,1,3,5
01383.png,12,1,3,4
01384.png,18,1,3,6
01385.png,90,3,5,6
01386.png,48,2,4,6
01387.png,8,1,2,4
01388.png,6,1,2,3
01389.png,6,1,2,3
01390.png,48,2,4,6
01391.png,120,4,5,6
01392.png,60,2,5,6
01393.png,15,1,3,5
01394.png,120,4,5,6
01395.png,8,1,2,4
01396.png,90,3,5,6
01397.png,20,1,4,5
01398.png,6,1,2,3
01399.png,6,1,2,3
01400.png,72,3,4,6
01401.png,120,4,5,6
01402.png,6,1,2,3
01403.png,10,1,2,5
01404.png,120,4,5,6
01405.png,8,1,2,4
01406.png,72,3,4,6
01407.png,120,4,5,6
01408.png,40,2,4,5
01409.png,36,2,3,6
01410.png,15,1,3,5
01411.png,6,1,2,3
01412.png,120,4,5,6
01413.png,36,2,3,6
01414.png,48,2,4,6
01415.png,48,2,4,6
01416.png,8,1,2,4
01417.png,8,1,2,4
01418.png,8,1,2,4
01419.png,48,2,4,6
01420.png,36,2,3,6
01421.png,6,1,2,3
01422.png,15,1,3,5
01423.png,20,1,4,5
01424.png,20,1,4,5
01425.png,24,2,3,4
01426.png,20,1,4,5
01427.png,6,1,2,3
01428.png,18,1,3,6
01429.png,120,4,5,6
01430.png,6,1,2,3
01431.png,30,1,5,6
01432.png,6,1,2,3
01433.png,8,1,2,4
01434.png,72,3,4,6
01435.png,6,1,2,3
01436.png,6,1,2,3
01437.png,40,2,4,5
01438.png,15,1,3,5
01439.png,90,3,5,6
01440.png,72,3,4,6
01441.png,72,3,4,6
01442.png,120,4,5,6
01443.png,48,2,4,6
01444.png,6,1,2,3
01445.png,30,1,5,6
01446.png,120,4,5,6
01447.png,8,1,2,4
01448.png,90,3,5,6
01449.png,90,3,5,6
01450.png,20,1,4,5
01451.png,72,3,4,6
01452.png,10,1,2,5
01453.png,120,4,5,6
01454.png,24,2,3,4
01455.png,120,4,5,6
01456.png,120,4,5,6
01457.png,120,4,5,6
01458.png,24,2,3,4
01459.png,36,2,3,6
01460.png,120,4,5,6
01461.png,120,4,5,6
01462.png,24,2,3,4
01463.png,36,2,3,6
01464.png,12,1,3,4
01465.png,90,3,5,6
01466.png,8,1,2,4
01467.png,6,1,2,3
01468.png,30,1,5,6
01469.png,12,1,3,4
01470.png,20,1,4,5
01471.png,15,1,3,5
01472.png,6,1,2,3
01473.png,6,1,2,3
01474.png,8,1,2,4
01475.png,18,1,3,6
01476.png,30,1,5,6
01477.png,36,2,3,6
01478.png,20,1,4,5
01479.png,48,2,4,6
01480.png,36,2,3,6
01481.png,12,1,3,4
01482.png,20,1,4,5
01483.png,72,3,4,6
01484.png,30,1,5,6
01485.png,72,3,4,6
01486.png,6,1,2,3
01487.png,120,4,5,6
01488.png,40,2,4,5
01489.png,120,4,5,6
01490.png,48,2,4,6
01491.png,10,1,2,5
01492.png,48,2,4,6
01493.png,18,1,3,6
01494.png,6,1,2,3
01495.png,90,3,5,6
01496.png,6,1,2,3
01497.png,15,1,3,5
01498.png,30,1,5,6
01499.png,120,4,5,6
01500.png,15,1,3,5
01501.png,120,4,5,6
01502.png,20,1,4,5
01503.png,120,4,5,6
01504.png,12,1,3,4
01505.png,8,1,2,4
01506.png,8,1,2,4
01507.png,90,3,5,6
01508.png,48,2,4,6
01509.png,18,1,3,6
01510.png,60,2,5,6
01511.png,6,1,2,3
01512.png,30,1,5,6
01513.png,40,2,4,5
01514.png,10,1,2,5
01515.png,90,3,5,6
01516.png,90,3,5,6
01517.png,10,1,2,5
01518.png,48,2,4,6
01519.png,60,2,5,6
01520.png,8,1,2,4
01521.png,8,1,2,4
01522.png,120,4,5,6
01523.png,6,1,2,3
01524.png,12,1,3,4
01525.png,6,1,2,3
01526.png,120,4,5,6
01527.png,60,2,5,6
01528.png,12,1,3,4
01529.png,10,1,2,5
01530.png,6,1,2,3
01531.png,40,2,4,5
01532.png,6,1,2,3
01533.png,20,1,4,5
01534.png,48,2,4,6
01535.png,8,1,2,4
01536.png,40,2,4,5
01537.png,10,1,2,5
01538.png,48,2,4,6
01539.png,24,2,3,4
01540.png,10,1,2,5
01541.png,90,3,5,6
01542.png,15,1,3,5
01543.png,36,2,3,6
01544.png,40,2,4,5
01545.png,15,1,3,5
01546.png,20,1,4,5
01547.png,15,1,3,5
01548.png,6,1,2,3
01549.png,120,4,5,6
01550.png,120,4,5,6
01551.png,48,2,4,6
01552.png,36,2,3,6
01553.png,8,1,2,4
01554.png,8,1,2,4
01555.png,18,1,3,6
01556.png,8,1,2,4
01557.png,36,2,3,6
01558.png,60,2,5,6
01559.png,8,1,2,4
01560.png,6,1,2,3
01561.png,36,2,3,6
01562.png,10,1,2,5
01563.png,20,1,4,5
01564.png,18,1,3,6
01565.png,30,1,5,6
01566.png,90,3,5,6
01567.png,6,1,2,3
01568.png,60,2,5,6
01569.png,20,1,4,5
01570.png,6,1,2,3
01571.png,36,2,3,6
01572.png,30,1,5,6
01573.png,24,2,3,4
01574.png,15,1,3,5
01575.png,48,2,4,6
01576.png,30,1,5,6
01577.png,72,3,4,6
01578.png,48,2,4,6
01579.png,6,1,2,3
01580.png,6,1,2,3
01581.png,120,4,5,6
01582.png,15,1,3,5
01583.png,10,1,2,5
01584.png,90,3,5,6
01585.png,120,4,5,6
01586.png,120,4,5,6
01587.png,6,1,2,3
01588.png,20,1,4,5
01589.png,40,2,4,5
01590.png,6,1,2,3
01591.png,20,1,4,5
01592.png,12,1,3,4
01593.png,10,1,2,5
01594.png,72,3,4,6
01595.png,36,2,3,6
01596.png,90,3,5,6
01597.png,60,2,5,6
01598.png,72,3,4,6
01599.png,36,2,3,6
01600.png,40,2,4,5
01601.png,24,2,3,4
01602.png,18,1,3,6
01603.png,24,2,3,4
01604.png,8,1,2,4
01605.png,30,1,5,6
01606.png,72,3,4,6
01607.png,24,2,3,4
01608.png,120,4,5,6
01609.png,90,3,5,6
01610.png,120,4,5,6
01611.png,36,2,3,6
01612.png,6,1,2,3
01613.png,24,2,3,4
01614.png,36,2,3,6
01615.png,36,2,3,6
01616.png,10,1,2,5
01617.png,18,1,3,6
01618.png,10,1,2,5
01619.png,48,2,4,6
01620.png,72,3,4,6
01621.png,15,1,3,5
01622.png,120,4,5,6
01623.png,15,1,3,5
01624.png,60,2,5,6
01625.png,30,1,5,6
01626.png,36,2,3,6
01627.png,18,1,3,6
01628.png,36,2,3,6
01629.png,120,4,5,6
01630.png,6,1,2,3
01631.png,90,3,5,6
01632.png,18,1,3,6
01633.png,8,1,2,4
01634.png,40,2,4,5
01635.png,6,1,2,3
01636.png,90,3,5,6
01637.png,120,4,5,6
01638.png,120,4,5,6
01639.png,8,1,2,4
01640.png,40,2,4,5
01641.png,15,1,3,5
01642.png,20,1,4,5
01643.png,8,1,2,4
01644.png,20,1,4,5
01645.png,30,1,5,6
01646.png,36,2,3,6
01647.png,72,3,4,6
01648.png,6,1,2,3
01649.png,6,1,2,3
01650.png,20,1,4,5
01651.png,120,4,5,6
01652.png,120,4,5,6
01653.png,120,4,5,6
01654.png,36,2,3,6
01655.png,20,1,4,5
01656.png,8,1,2,4
01657.png,6,1,2,3
01658.png,72,3,4,6
01659.png,72,3,4,6
01660.png,72,3,4,6
01661.png,20,1,4,5
01662.png,6,1,2,3
01663.png,20,1,4,5
01664.png,36,2,3,6
01665.png,15,1,3,5
01666.png,48,2,4,6
01667.png,90,3,5,6
01668.png,6,1,2,3
01669.png,6,1,2,3
01670.png,6,1,2,3
01671.png,18,1,3,6
01672.png,40,2,4,5
01673.png,120,4,5,6
01674.png,36,2,3,6
01675.png,6,1,2,3
01676.png,8,1,2,4
01677.png,60,2,5,6
01678.png,20,1,4,5
01679.png,120,4,5,6
01680.png,72,3,4,6
01681.png,6,1,2,3
01682.png,10,1,2,5
01683.png,120,4,5,6
01684.png,15,1,3,5
01685.png,24,2,3,4
01686.png,8,1,2,4
01687.png,36,2,3,6
01688.png,60,2,5,6
01689.png,6,1,2,3
01690.png,6,1,2,3
01691.png,72,3,4,6
01692.png,48,2,4,6
01693.png,72,3,4,6
01694.png,15,1,3,5
01695.png,18,1,3,6
01696.png,20,1,4,5
01697.png,6,1,2,3
01698.png,120,4,5,6
01699.png,36,2,3,6
01700.png,72,3,4,6
01701.png,6,1,2,3
01702.png,12,1,3,4
01703.png,15,1,3,5
01704.png,36,2,3,6
01705.png,24,2,3,4
01706.png,30,1,5,6
01707.png,18,1,3,6
01708.png,10,1,2,5
01709.png,18,1,3,6
01710.png,30,1,5,6
01711.png,90,3,5,6
01712.png,30,1,5,6
01713.png,120,4,5,6
01714.png,15,1,3,5
01715.png,30,1,5,6
01716.png,10,1,2,5
01717.png,60,2,5,6
01718.png,10,1,2,5
01719.png,24,2,3,4
01720.png,6,1,2,3
01721.png,20,1,4,5
01722.png,40,2,4,5
01723.png,6,1,2,3
01724.png,6,1,2,3
01725.png,12,1,3,4
01726.png,60,2,5,6
01727.png,120,4,5,6
01728.png,20,1,4,5
01729.png,8,1,2,4
01730.png,18,1,3,6
01731.png,120,4,5,6
01732.png,90,3,5,6
01733.png,12,1,3,4
01734.png,6,1,2,3
01735.png,72,3,4,6
01736.png,6,1,2,3
01737.png,10,1,2,5
01738.png,6,1,2,3
01739.png,8,1,2,4
01740.png,6,1,2,3
01741.png,120,4,5,6
01742.png,72,3,4,6
01743.png,12,1,3,4
01744.png,24,2,3,4
01745.png,120,4,5,6
01746.png,6,1,2,3
01747.png,72,3,4,6
01748.png,48,2,4,6
01749.png,90,3,5,6
01750.png,120,4,5,6
01751.png,8,1,2,4
01752.png,24,2,3,4
01753.png,20,1,4,5
01754.png,20,1,4,5
01755.png,40,2,4,5
01756.png,20,1,4,5
01757.png,72,3,4,6
01758.png,12,1,3,4
01759.png,48,2,4,6
01760.png,120,4,5,6
01761.png,72,3,4,6
01762.png,30,1,5,6
01763.png,90,3,5,6
01764.png,60,2,5,6
01765.png,120,4,5,6
01766.png,30,1,5,6
01767.png,10,1,2,5
01768.png,120,4,5,6
01769.png,15,1,3,5
01770.png,10,1,2,5
01771.png,90,3,5,6
01772.png,36,2,3,6
01773.png,60,2,5,6
01774.png,18,1,3,6
01775.png,36,2,3,6
01776.png,8,1,2,4
01777.png,10,1,2,5
01778.png,10,1,2,5
01779.png,6,1,2,3
01780.png,48,2,4,6
01781.png,10,1,2,5
01782.png,15,1,3,5
01783.png,10,1,2,5
01784.png,6,1,2,3
01785.png,20,1,4,5
01786.png,120,4,5,6
01787.png,15,1,3,5
01788.png,15,1,3,5
01789.png,18,1,3,6
01790.png,18,1,3,6
01791.png,30,1,5,6
01792.png,30,1,5,6
01793.png,6,1,2,3
01794.png,6,1,2,3
01795.png,8,1,2,4
01796.png,48,2,4,6
01797.png,120,4,5,6
01798.png,120,4,5,6
01799.png,36,2,3,6
01800.png,120,4,5,6
01801.png,120,4,5,6
01802.png,18,1,3,6
01803.png,10,1,2,5
01804.png,6,1,2,3
01805.png,120,4,5,6
01806.png,20,1,4,5
01807.png,6,1,2,3
01808.png,12,1,3,4
01809.png,6,1,2,3
01810.png,6,1,2,3
01811.png,72,3,4,6
01812.png,72,3,4,6
01813.png,20,1,4,5
01814.png,72,3,4,6
01815.png,120,4,5,6
01816.png,40,2,4,5
01817.png,15,1,3,5
01818.png,24,2,3,4
01819.png,6,1,2,3
01820.png,120,4,5,6
01821.png,15,1,3,5
01822.png,20,1,4,5
01823.png,60,2,5,6
01824.png,18,1,3,6
01825.png,20,1,4,5
01826.png,6,1,2,3
01827.png,20,1,4,5
01828.png,20,1,4,5
01829.png,6,1,2,3
01830.png,40,2,4,5
01831.png,36,2,3,6
01832.png,60,2,5,6
01833.png,8,1,2,4
01834.png,36,2,3,6
01835.png,18,1,3,6
01836.png,24,2,3,4
01837.png,6,1,2,3
01838.png,72,3,4,6
01839.png,20,1,4,5
01840.png,6,1,2,3
01841.png,24,2,3,4
01842.png,24,2,3,4
01843.png,36,2,3,6
01844.png,6,1,2,3
01845.png,20,1,4,5
01846.png,6,1,2,3
01847.png,18,1,3,6
01848.png,36,2,3,6
01849.png,90,3,5,6
01850.png,12,1,3,4
01851.png,6,1,2,3
01852.png,20,1,4,5
01853.png,120,4,5,6
01854.png,10,1,2,5
01855.png,20,1,4,5
01856.png,72,3,4,6
01857.png,24,2,3,4
01858.png,20,1,4,5
01859.png,24,2,3,4
01860.png,40,2,4,5
01861.png,20,1,4,5
01862.png,8,1,2,4
01863.png,8,1,2,4
01864.png,6,1,2,3
01865.png,60,2,5,6
01866.png,15,1,3,5
01867.png,120,4,5,6
01868.png,6,1,2,3
01869.png,20,1,4,5
01870.png,60,2,5,6
01871.png,15,1,3,5
01872.png,6,1,2,3
01873.png,20,1,4,5
01874.png,120,4,5,6
01875.png,36,2,3,6
01876.png,120,4,5,6
01877.png,18,1,3,6
01878.png,8,1,2,4
01879.png,120,4,5,6
01880.png,15,1,3,5
01881.png,48,2,4,6
01882.png,6,1,2,3
01883.png,6,1,2,3
01884.png,72,3,4,6
01885.png,8,1,2,4
01886.png,36,2,3,6
01887.png,36,2,3,6
01888.png,72,3,4,6
01889.png,15,1,3,5
01890.png,10,1,2,5
01891.png,10,1,2,5
01892.png,10,1,2,5
01893.png,48,2,4,6
01894.png,48,2,4,6
01895.png,72,3,4,6
01896.png,20,1,4,5
01897.png,8,1,2,4
01898.png,6,1,2,3
01899.png,6,1,2,3
01900.png,20,1,4,5
01901.png,120,4,5,6
01902.png,36,2,3,6
01903.png,72,3,4,6
01904.png,36,2,3,6
01905.png,20,1,4,5
01906.png,10,1,2,5
01907.png,48,2,4,6
01908.png,20,1,4,5
01909.png,90,3,5,6
01910.png,36,2,3,6
01911.png,48,2,4,6
01912.png,8,1,2,4
01913.png,120,4,5,6
01914.png,120,4,5,6
01915.png,10,1,2,5
01916.png,36,2,3,6
01917.png,120,4,5,6
01918.png,72,3,4,6
01919.png,40,2,4,5
01920.png,36,2,3,6
01921.png,120,4,5,6
01922.png,24,2,3,4
01923.png,60,2,5,6
01924.png,6,1,2,3
01925.png,72,3,4,6
01926.png,24,2,3,4
01927.png,6,1,2,3
01928.png,8,1,2,4
01929.png,6,1,2,3
01930.png,20,1,4,5
01931.png,6,1,2,3
01932.png,10,1,2,5
01933.png,6,1,2,3
01934.png,15,1,3,5
01935.png,15,1,3,5
01936.png,30,1,5,6
01937.png,120,4,5,6
01938.png,120,4,5,6
01939.png,15,1,3,5
01940.png,120,4,5,6
01941.png,20,1,4,5
01942.png,30,1,5,6
01943.png,8,1,2,4
01944.png,120,4,5,6
01945.png,40,2,4,5
01946.png,20,1,4,5
01947.png,30,1,5,6
01948.png,36,2,3,6
01949.png,36,2,3,6
01950.png,72,3,4,6
01951.png,12,1,3,4
01952.png,36,2,3,6
01953.png,15,1,3,5
01954.png,36,2,3,6
01955.png,48,2,4,6
01956.png,36,2,3,6
01957.png,10,1,2,5
01958.png,6,1,2,3
01959.png,72,3,4,6
01960.png,20,1,4,5
01961.png,12,1,3,4
01962.png,120,4,5,6
01963.png,36,2,3,6
01964.png,90,3,5,6
01965.png,6,1,2,3
01966.png,72,3,4,6
01967.png,120,4,5,6
01968.png,36,2,3,6
01969.png,20,1,4,5
01970.png,8,1,2,4
01971.png,10,1,2,5
01972.png,10,1,2,5
01973.png,36,2,3,6
01974.png,120,4,5,6
01975.png,8,1,2,4
01976.png,6,1,2,3
01977.png,36,2,3,6
01978.png,90,3,5,6
01979.png,48,2,4,6
01980.png,8,1,2,4
01981.png,18,1,3,6
01982.png,6,1,2,3
01983.png,36,2,3,6
01984.png,24,2,3,4
01985.png,36,2,3,6
01986.png,10,1,2,5
01987.png,60,2,5,6
01988.png,90,3,5,6
01989.png,18,1,3,6
01990.png,6,1,2,3
01991.png,6,1,2,3
01992.png,36,2,3,6
01993.png,90,3,5,6
01994.png,120,4,5,6
01995.png,72,3,4,6
01996.png,120,4,5,6
01997.png,36,2,3,6
01998.png,120,4,5,6
01999.png,36,2,3,6
02000.png,60,2,5,6
02001.png,30,1,5,6
02002.png,10,1,2,5
02003.png,72,3,4,6
02004.png,18,1,3,6
02005.png,24,2,3,4
02006.png,24,2,3,4
02007.png,6,1,2,3
02008.png,72,3,4,6
02009.png,120,4,5,6
02010.png,48,2,4,6
02011.png,18,1,3,6
02012.png,120,4,5,6
02013.png,90,3,5,6
02014.png,72,3,4,6
02015.png,18,1,3,6
02016.png,12,1,3,4
02017.png,36,2,3,6
02018.png,120,4,5,6
02019.png,48,2,4,6
02020.png,12,1,3,4
02021.png,72,3,4,6
02022.png,12,1,3,4
02023.png,72,3,4,6
02024.png,120,4,5,6
02025.png,8,1,2,4
02026.png,120,4,5,6
02027.png,120,4,5,6
02028.png,10,1,2,5
02029.png,6,1,2,3
02030.png,10,1,2,5
02031.png,20,1,4,5
02032.png,36,2,3,6
02033.png,10,1,2,5
02034.png,20,1,4,5
02035.png,6,1,2,3
02036.png,30,1,5,6
02037.png,20,1,4,5
02038.png,60,2,5,6
02039.png,90,3,5,6
02040.png,36,2,3,6
02041.png,18,1,3,6
02042.png,20,1,4,5
02043.png,36,2,3,6
02044.png,30,1,5,6
02045.png,8,1,2,4
02046.png,72,3,4,6
02047.png,72,3,4,6
02048.png,36,2,3,6
02049.png,48,2,4,6
02050.png,6,1,2,3
02051.png,36,2,3,6
02052.png,8,1,2,4
02053.png,120,4,5,6
02054.png,8,1,2,4
02055.png,30,1,5,6
02056.png,6,1,2,3
02057.png,6,1,2,3
02058.png,10,1,2,5
02059.png,18,1,3,6
02060.png,72,3,4,6
02061.png,120,4,5,6
02062.png,120,4,5,6
02063.png,15,1,3,5
02064.png,12,1,3,4
02065.png,36,2,3,6
02066.png,8,1,2,4
02067.png,36,2,3,6
02068.png,15,1,3,5
02069.png,30,1,5,6
02070.png,6,1,2,3
02071.png,10,1,2,5
02072.png,48,2,4,6
02073.png,60,2,5,6
02074.png,90,3,5,6
02075.png,120,4,5,6
02076.png,6,1,2,3
02077.png,48,2,4,6
02078.png,90,3,5,6
02079.png,20,1,4,5
02080.png,30,1,5,6
02081.png,6,1,2,3
02082.png,6,1,2,3
02083.png,6,1,2,3
02084.png,15,1,3,5
02085.png,24,2,3,4
02086.png,60,2,5,6
02087.png,36,2,3,6
02088.png,8,1,2,4
02089.png,6,1,2,3
02090.png,12,1,3,4
02091.png,20,1,4,5
02092.png,48,2,4,6
02093.png,12,1,3,4
02094.png,12,1,3,4
02095.png,12,1,3,4
02096.png,18,1,3,6
02097.png,20,1,4,5
02098.png,6,1,2,3
02099.png,90,3,5,6
02100.png,20,1,4,5
02101.png,20,1,4,5
02102.png,15,1,3,5
02103.png,6,1,2,3
02104.png,90,3,5,6
02105.png,72,3,4,6
02106.png,6,1,2,3
02107.png,20,1,4,5
02108.png,36,2,3,6
02109.png,18,1,3,6
02110.png,48,2,4,6
02111.png,36,2,3,6
02112.png,6,1,2,3
02113.png,48,2,4,6
02114.png,6,1,2,3
02115.png,40,2,4,5
02116.png,20,1,4,5
02117.png,36,2,3,6
02118.png,24,2,3,4
02119.png,8,1,2,4
02120.png,30,1,5,6
02121.png,120,4,5,6
02122.png,48,2,4,6
02123.png,15,1,3,5
02124.png,18,1,3,6
02125.png,36,2,3,6
02126.png,48,2,4,6
02127.png,36,2,3,6
02128.png,20,1,4,5
02129.png,18,1,3,6
02130.png,6,1,2,3
02131.png,20,1,4,5
02132.png,90,3,5,6
02133.png,20,1,4,5
02134.png,48,2,4,6
02135.png,10,1,2,5
02136.png,72,3,4,6
02137.png,72,3,4,6
02138.png,60,2,5,6
02139.png,12,1,3,4
02140.png,72,3,4,6
02141.png,90,3,5,6
02142.png,8,1,2,4
02143.png,30,1,5,6
02144.png,120,4,5,6
02145.png,120,4,5,6
02146.png,90,3,5,6
02147.png,20,1,4,5
02148.png,6,1,2,3
